filename;oil;aluminium;rubber;tungsten;steel;chromium;coal
632-state.txt;0;0;0;0;0;26;0
633-state.txt;0;0;0;0;0;0;0
634-state.txt;0;0;0;0;0;0;0
635-state.txt;0;0;0;0;0;0;0
636-state.txt;0;0;0;0;6;0;2
637-state.txt;0;0;0;0;0;0;0
638-state.txt;0;0;0;0;0;0;0
639-state.txt;2;0;0;0;0;0;0
64-state.txt;0;0;0;0;0;0;0
640-state.txt;0;0;0;0;0;0;0
641-state.txt;0;0;0;0;24;0;0
642-state.txt;5;4;0;0;0;0;0
643-state.txt;0;0;0;0;12;0;0
644-state.txt;0;0;0;0;0;0;0
645-state.txt;0;0;0;0;0;0;0
646-state.txt;0;0;0;0;8;0;0
647-state.txt;0;0;0;0;0;0;0
648-state.txt;0;0;0;0;0;0;36
649-state.txt;50;0;0;0;0;0;0
65-state.txt;0;0;0;0;0;0;0
650-state.txt;25;0;0;0;0;0;0
651-state.txt;0;0;0;0;0;0;0
652-state.txt;0;0;0;0;0;0;0
653-state.txt;0;0;0;0;0;0;0
654-state.txt;0;0;0;0;0;0;0
655-state.txt;0;0;0;0;0;0;0
656-state.txt;0;0;0;0;0;0;0
657-state.txt;0;0;0;0;0;0;0
658-state.txt;0;0;0;0;0;0;0
659-state.txt;0;0;0;0;0;0;0
66-state.txt;0;0;0;0;0;0;0
660-state.txt;0;0;0;8;12;8;0
661-state.txt;0;0;0;0;0;0;0
662-state.txt;0;0;0;4;0;5;0
663-West Lyen Islands.txt;0;0;0;0;0;0;0
664-state.txt;0;0;0;0;0;0;0
665-state.txt;0;0;0;0;0;0;0
666-state.txt;0;0;0;0;0;0;0
667-state.txt;0;0;0;26;0;0;0
668-state.txt;0;0;0;19;0;0;0
669-state.txt;0;0;0;0;0;0;0
67-state.txt;0;0;0;0;0;0;0
670-state.txt;0;0;0;0;0;0;0
671-state.txt;0;0;0;0;0;0;4
672-state.txt;0;0;0;0;0;0;0
673-state.txt;0;0;0;0;0;0;0
674-state.txt;0;0;0;0;0;0;0
675-state.txt;17;0;0;0;0;0;0
676-state.txt;17;0;0;0;0;0;0
677-state.txt;0;0;0;0;0;0;0
678-state.txt;25;0;0;0;0;0;0
679-state.txt;0;0;50;0;0;0;0
68-state.txt;0;0;0;0;0;0;0
680-state.txt;35;0;0;0;0;0;0
681-state.txt;0;0;0;0;0;0;0
682-state.txt;0;0;0;0;0;0;0
683-state.txt;0;0;0;0;0;0;0
684-state.txt;0;0;0;0;8;0;8
685-state.txt;0;0;0;0;5;0;6
686-state.txt;0;0;0;0;0;0;0
687-state.txt;0;8;0;0;0;0;0
688-state.txt;0;0;0;0;0;0;0
689-state.txt;0;0;0;0;0;0;1
69-state.txt;0;0;0;0;0;0;0
690-state.txt;0;0;0;0;0;0;0
691-state.txt;0;0;0;0;20;0;0
692-state.txt;0;0;0;21;0;25;0
693-state.txt;0;0;0;0;0;0;0
694-state.txt;0;0;0;0;4;0;0
695-state.txt;0;0;0;0;0;0;0
696-state.txt;0;0;0;0;0;0;0
697-state.txt;0;0;0;0;0;0;0
698-state.txt;0;0;0;0;0;0;0
699-state.txt;0;0;0;0;0;0;0
7-state.txt;0;0;0;0;24;0;0
70-state.txt;0;0;0;0;0;0;0
700-state.txt;0;0;0;0;0;0;0
701-state.txt;0;0;0;0;0;0;0
702-state.txt;0;0;0;0;0;0;0
703-state.txt;0;0;0;0;0;0;0
704-state.txt;0;0;0;0;0;0;0
705-state.txt;0;0;0;0;0;0;0
706-state.txt;0;0;0;0;12;0;0
707-state.txt;0;0;0;0;0;0;0
708-state.txt;0;0;0;9;0;15;0
709-state.txt;0;0;0;0;0;0;0
71-state.txt;0;0;0;0;0;0;18
710-state.txt;0;0;0;0;0;0;0
711-state.txt;0;0;0;0;0;0;0
712-state.txt;0;0;0;0;0;5;0
713-state.txt;0;0;0;0;0;0;0
714-state.txt;0;0;0;0;0;0;0
715-state.txt;0;0;0;0;0;0;0
716-state.txt;0;0;0;0;0;0;0
717-state.txt;0;0;0;0;0;0;0
718-state.txt;0;0;0;0;0;0;0
719-state.txt;0;0;0;0;0;0;0
72-state.txt;0;20;0;0;36;0;0
720-state.txt;0;12;0;0;6;0;0
721-state.txt;0;0;0;0;0;0;0
722-state.txt;0;0;0;0;0;20;0
723-state.txt;0;0;0;0;0;10;0
724-state.txt;0;0;0;0;0;0;0
725-state.txt;0;0;0;0;0;0;0
726-state.txt;0;0;0;0;0;0;0
727-state.txt;0;0;0;0;0;0;0
728-state.txt;0;0;0;0;0;0;0
729-state.txt;0;0;0;0;0;0;0
73-state.txt;0;10;2;30;0;0;0
730-state.txt;0;0;0;10;0;15;0
731-state.txt;0;0;0;0;0;0;0
732-state.txt;0;0;0;0;0;0;0
733-state.txt;0;0;0;0;0;0;0
734-state.txt;5;0;0;0;0;0;0
735-state.txt;0;0;0;9;0;15;0
736-state.txt;0;0;0;0;0;0;0
737-state.txt;0;0;0;0;0;0;0
738-state.txt;5;0;0;0;8;0;0
739-state.txt;0;0;0;0;0;0;0
74-state.txt;0;0;0;0;0;0;0
740-state.txt;0;0;0;0;0;0;0
741-state.txt;0;0;0;0;0;0;0
742-state.txt;0;0;0;0;0;0;0
743-state.txt;0;0;0;0;0;0;0
744-state.txt;0;0;0;0;0;0;3
745-state.txt;0;0;0;0;0;0;0
746-state.txt;0;0;0;0;0;0;0
747-state.txt;0;0;0;0;0;0;0
748-state.txt;0;0;7;0;0;0;0
749-state.txt;0;0;0;0;12;0;0
75-state.txt;0;8;0;0;6;0;0
750-state.txt;0;0;0;0;0;0;0
751-state.txt;0;0;0;0;0;0;0
752-state.txt;0;0;0;0;0;0;0
753-state.txt;0;0;0;0;0;0;0
754-state.txt;0;0;0;0;0;0;0
755-state.txt;0;0;0;0;0;0;0
756-state.txt;0;0;0;0;0;0;0
757-state.txt;0;0;0;0;0;0;0
758-state.txt;0;0;0;0;0;0;0
759-state.txt;0;0;0;4;0;7;0
76-state.txt;0;2;0;0;6;40;0
760-state.txt;0;0;0;0;0;0;0
761-state.txt;0;0;0;0;0;0;0
762-state.txt;0;0;0;0;0;0;0
763-state.txt;0;0;0;0;12;0;0
764-state.txt;0;0;0;0;12;0;0
765-state.txt;25;0;0;0;0;0;0
766-state.txt;25;0;0;0;12;0;0
767-state.txt;20;0;10;0;0;0;0
768-state.txt;20;0;10;0;0;0;0
769-state.txt;0;0;0;0;0;0;0
77-Ignis.txt;0;8;0;0;6;0;0
770-state.txt;0;0;0;0;0;0;0
771-state.txt;0;0;0;0;0;0;0
772-state.txt;0;0;0;0;0;0;65
773-state.txt;0;0;0;0;0;0;75
774-sate.txt;0;0;0;20;0;0;0
775-state.txt;15;0;0;0;0;0;0
776-state.txt;0;0;0;0;0;0;145
777-state.txt;0;0;0;0;0;0;0
778-state.txt;0;0;0;0;0;0;0
779-state.txt;15;0;0;0;0;0;0
78-Navis.txt;3;0;0;20;12;0;0
780-state.txt;15;0;0;0;0;0;0
781-state.txt;0;0;0;0;0;0;0
782-state.txt;0;0;0;0;36;65;0
783-state.txt;0;0;0;0;0;50;0
784-state.txt;0;0;0;0;0;50;0
785-state.txt;0;0;0;0;0;50;0
786-state.txt;0;0;0;0;0;0;0
787-state.txt;0;0;0;0;0;0;0
788-state.txt;0;0;0;0;6;0;0
789-state.txt;5;0;0;0;0;0;0
79-Regency of Nobilitas.txt;0;8;0;0;12;0;0
790-state.txt;0;0;0;15;0;25;0
791-state.txt;0;0;0;0;0;0;0
792-state.txt;0;0;0;0;0;0;0
793-state.txt;0;0;0;0;0;0;0
794-state.txt;0;0;5;0;0;0;0
795-state.txt;0;0;5;0;0;0;0
796-state.txt;0;0;0;0;0;0;0
797-state.txt;0;0;0;8;0;13;0
798-state.txt;0;0;0;0;0;0;0
799-state.txt;0;0;0;0;0;0;0
8-state.txt;0;0;0;0;0;0;0
80-state.txt;0;0;0;0;18;0;0
800-state.txt;0;0;0;0;0;0;0
801-state.txt;0;0;0;0;0;0;0
802-state.txt;0;0;0;0;0;0;0
803-state.txt;0;0;0;0;0;0;8
804-state.txt;0;0;0;0;0;0;0
805-state.txt;0;0;0;0;0;0;0
806-state.txt;0;0;0;5;10;0;0
807-state.txt;0;0;5;5;0;0;0
808-state.txt;0;0;0;0;0;0;0
809-state.txt;0;0;0;20;0;10;0
81-Regency of the Upper Didymus.txt;0;0;0;0;0;0;12
810-state.txt;0;0;0;0;0;5;0
811-state.txt;0;0;0;0;0;0;0
812-state.txt;0;0;0;0;0;0;0
813-state.txt;0;0;0;0;0;0;0
814-state.txt;0;0;0;0;0;0;0
815-state.txt;0;0;0;0;12;0;0
816-state.txt;0;0;0;0;0;0;0
817-state.txt;0;0;0;0;0;0;0
818-state.txt;0;0;0;0;0;0;0
819-state.txt;0;0;0;0;0;0;0
82-Regency of Fundus.txt;0;0;0;8;12;0;0
820-state.txt;0;0;0;0;0;0;0
821-state.txt;0;0;0;0;0;0;0
822-state.txt;0;0;0;0;0;0;0
823-state.txt;0;0;0;0;0;0;0
824-Path to the Valley.txt;0;0;0;0;0;0;0
825-state.txt;0;0;0;0;0;0;0
826-state.txt;0;0;0;0;0;0;0
827-state.txt;4;0;0;0;8;0;0
828-state.txt;0;0;0;0;12;0;0
829-state.txt;0;0;0;0;8;0;0
83-state.txt;0;0;0;0;0;0;0
830-state.txt;0;0;0;0;0;0;0
831-state.txt;0;0;0;0;0;0;0
832-state.txt;0;0;0;0;0;0;0
833-state.txt;0;0;0;0;0;0;0
834-state.txt;0;0;0;0;0;0;0
835-state.txt;1;0;0;0;0;0;0
836-state.txt;1;0;0;0;0;0;0
837-state.txt;0;0;0;0;0;0;0
838-state.txt;0;0;0;0;0;0;0
839-state.txt;0;0;0;0;0;0;0
84-state.txt;0;0;0;0;0;13;0
840-state.txt;0;0;0;0;0;0;0
841-state.txt;10;0;0;0;0;0;0
842-state.txt;0;0;0;0;0;0;0
843-state.txt;0;0;0;0;8;0;0
844-state.txt;0;0;0;0;0;0;0
845-state.txt;0;0;0;0;8;0;0
846-state.txt;3;6;0;0;12;0;0
847-state.txt;0;24;0;0;18;0;0
848-state.txt;0;6;0;0;0;0;0
849-state.txt;0;0;0;0;0;0;0
85-Hiems.txt;0;0;0;0;12;0;0
850-state.txt;0;0;0;0;0;0;20
851-state.txt;0;0;0;0;0;0;0
852-state.txt;0;0;0;0;15;0;0
853-state.txt;10;0;0;0;0;0;0
854-state.txt;0;0;0;0;0;0;0
855-state.txt;0;0;0;0;0;0;0
856-state.txt;0;0;0;0;0;0;0
857-state.txt;0;0;0;0;0;0;0
858-state.txt;0;0;0;0;0;0;0
859-state.txt;0;0;0;0;0;10;0
86-state.txt;0;0;0;0;0;35;0
860-state.txt;0;0;0;0;0;0;0
861-state.txt;0;0;0;0;15;0;0
862-state.txt;0;0;0;0;0;0;0
863-state.txt;0;0;0;0;10;0;0
864-state.txt;10;0;0;0;0;0;0
865-state.txt;0;0;0;0;0;0;0
866-state.txt;0;0;0;0;0;0;0
867-state.txt;0;0;0;0;0;0;0
868-state.txt;0;0;0;0;0;0;0
869-state.txt;0;0;0;0;0;0;0
87-state.txt;0;0;0;0;0;8;0
870-state.txt;0;0;0;0;0;0;0
871-state.txt;0;0;0;0;0;0;0
872-state.txt;0;0;0;0;0;0;0
873-state.txt;0;0;0;0;0;0;0
874-state.txt;0;0;15;0;0;0;0
875-state.txt;0;0;4;0;0;0;0
876-state.txt;0;0;0;0;4;0;0
877-state.txt;0;0;0;0;0;0;0
878-state.txt;0;0;0;3;6;0;0
879-state.txt;0;0;0;0;0;0;0
88-state.txt;0;0;0;0;0;0;0
880-state.txt;0;0;0;0;0;0;0
881-state.txt;0;0;0;0;0;0;0
882-state.txt;0;0;0;0;0;0;0
883-state.txt;0;0;0;0;0;0;0
884-state.txt;0;0;0;0;0;0;0
885-state.txt;0;0;0;0;0;0;0
886-state.txt;0;0;0;0;16;0;0
887-state.txt;0;0;0;0;0;0;0
888-state.txt;0;0;0;0;0;0;0
889-state.txt;0;0;0;0;0;0;0
89-state.txt;0;0;0;4;0;0;0
890-state.txt;0;0;0;0;0;0;0
891-state.txt;0;0;0;0;0;0;0
892-state.txt;0;0;0;0;0;0;0
893-state.txt;0;0;0;0;0;0;0
894-state.txt;0;0;0;0;0;0;0
895-state.txt;0;0;0;0;16;0;24
896-state.txt;0;0;0;0;0;0;0
897-state.txt;0;0;0;0;0;0;0
898-state.txt;0;0;0;0;0;0;0
899-state.txt;0;0;0;0;0;0;0
9-state.txt;0;0;7;0;5;0;0
90-state.txt;0;0;0;0;0;0;0
900-state.txt;0;0;0;0;0;0;0
901-state.txt;0;0;0;0;0;0;0
902-state.txt;0;0;0;0;0;0;0
903-state.txt;0;0;0;0;0;0;0
904-state.txt;0;0;0;0;0;0;0
905-state.txt;0;0;0;0;0;0;0
906-state.txt;0;0;0;0;0;0;0
907-state.txt;0;0;0;0;0;0;10
908-state.txt;0;0;0;0;0;0;0
909-state.txt;0;0;0;0;0;0;0
91-state.txt;0;0;0;0;0;0;9
910-state.txt;0;0;0;0;0;0;0
911-state.txt;0;0;0;0;0;0;0
912-state.txt;0;0;0;0;0;0;0
913-state.txt;0;0;0;0;0;0;0
914-state.txt;0;0;0;0;0;0;0
915-state.txt;8;0;0;0;0;0;0
916-state.txt;0;0;0;0;0;0;0
917-state.txt;0;0;0;0;0;0;0
918-state.txt;0;5;0;0;0;0;0
919-state.txt;0;0;0;0;0;0;0
92-state.txt;9;0;4;0;4;0;0
920-state.txt;0;0;0;0;0;0;0
921-state.txt;0;0;0;0;0;0;0
922-state.txt;0;0;0;0;0;0;0
923-state.txt;0;0;0;0;0;0;0
924-state.txt;0;0;0;0;0;0;0
925-state.txt;0;0;0;0;0;0;0
926-state.txt;0;0;0;0;0;0;0
927-state.txt;0;0;0;0;0;0;0
928-state.txt;0;0;0;0;0;0;0
929-state.txt;0;0;0;0;0;0;0
93-state.txt;0;0;0;0;0;0;0
930-state.txt;0;0;0;0;0;0;0
931-state.txt;0;0;0;0;0;0;0
932-state.txt;0;0;0;0;0;0;0
933-state.txt;0;0;0;0;0;0;0
934-state.txt;0;0;0;0;0;0;0
935-state.txt;0;0;0;0;0;0;0
936-state.txt;0;0;0;0;0;0;0
937-state.txt;0;0;0;0;0;0;0
938-state.txt;0;0;0;0;0;0;0
939-state.txt;0;0;0;0;0;0;0
94-state.txt;0;8;0;0;36;0;0
940-state.txt;0;0;0;0;0;0;0
941-state.txt;0;0;0;0;0;0;0
942-state.txt;0;0;0;0;0;0;0
943-state.txt;0;0;0;0;0;0;0
944-state.txt;0;0;0;0;0;0;0
945-state.txt;0;0;0;0;0;0;0
946-state.txt;0;0;0;0;0;0;0
947-state.txt;0;0;0;0;0;0;0
948-state.txt;0;0;0;0;0;0;0
949-state.txt;0;0;0;0;0;0;0
95-state.txt;0;0;0;0;6;0;12
950-state.txt;0;0;0;0;0;0;0
951-state.txt;0;0;0;0;0;0;0
952-state.txt;0;0;0;0;0;0;0
953-state.txt;0;0;0;0;0;0;0
954-state.txt;0;0;0;0;0;0;0
955-state.txt;0;0;0;0;0;0;0
956-state.txt;0;0;0;0;0;0;0
957-state.txt;0;0;0;0;0;0;0
958-state.txt;0;8;0;0;0;0;0
959-state.txt;0;12;0;0;0;0;0
96-state.txt;0;0;0;0;0;10;0
960-state.txt;0;0;0;0;0;0;0
961-state.txt;0;0;0;5;8;0;0
962-state.txt;0;0;0;0;0;0;0
963-state.txt;0;0;0;0;0;0;0
964-state.txt;0;0;0;0;13;0;0
965-state.txt;0;0;0;0;12;23;0
966-state.txt;0;0;0;0;23;0;0
967-state.txt;0;0;0;0;0;0;0
968-state.txt;0;0;0;0;0;0;0
969-state.txt;0;0;0;0;0;0;0
97-Grand Canal.txt;0;0;0;0;0;0;0
970-state.txt;0;0;0;0;0;0;0
971-state.txt;0;0;0;0;0;0;0
972-state.txt;0;0;0;0;0;0;0
973-state.txt;0;0;0;0;0;0;0
974-state.txt;0;0;0;0;0;0;0
975-state.txt;0;0;0;0;0;0;0
976-state.txt;0;0;0;0;0;0;0
977-state.txt;0;0;0;0;0;0;0
978-state.txt;0;0;0;0;0;0;0
979-state.txt;0;0;0;0;0;0;0
98-state.txt;0;0;0;0;0;0;0
980-state.txt;0;0;0;0;0;0;0
981-state.txt;5;0;0;0;0;0;0
982-state.txt;3;0;0;0;0;0;5
983-state.txt;0;0;0;0;0;0;0
984-state.txt;0;0;0;0;0;0;0
985-state.txt;0;0;0;0;0;0;0
986-state.txt;0;0;0;0;0;0;0
987-state.txt;0;0;0;15;0;0;0
988-state.txt;0;0;0;0;0;0;0
989-state.txt;0;0;0;8;0;0;0
99-state.txt;0;0;0;0;0;0;0
990-state.txt;0;0;0;5;0;0;0
991-state.txt;0;0;0;0;0;0;0
992-state.txt;0;0;0;0;0;0;0
993-state.txt;0;0;0;0;0;0;0
994-Matriarchs Barrier.txt;0;0;0;0;0;0;0
995-state.txt;0;0;0;0;0;0;0
996-state.txt;0;0;0;0;0;0;0
997-state.txt;0;0;0;0;0;0;0
998-state.txt;0;0;0;0;0;0;0
999-state.txt;0;0;0;0;0;0;0
